orcid	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
0000-0003-3219-3524	-0.086994864	0.19902705	0.21829094	0.15734042	0.1702717	0.1953186	0.067458265	0.037498068	-0.1974734	-0.15279141	-0.08423558	-0.39376003	-0.4149157	0.09388145	0.085665405	0.294397	0.063298985	0.11088736	-0.06358161	0.1949278	-0.13586375	-0.06107597	-0.08804367	-0.15838508	-0.10969741	-0.04267275	0.21907704	0.027760431	0.2840791	-0.20906866	-0.06397685	-0.057992086
0000-0003-3233-995X	-0.040784847	-0.17377561	-0.12017827	0.12259741	0.24585009	0.114682674	0.113222644	-0.06900018	0.34961748	0.087893754	0.18231	0.036419716	-0.095526785	-0.03156389	-0.26080945	-0.007109889	0.27646944	0.30783883	-0.023790227	-0.017708242	0.11251361	-0.063485704	0.2663779	0.2617929	-0.10949943	-0.12524441	-0.11228838	-0.20464338	-0.30345288	0.11792103	0.2972539	-0.0008209733
0000-0003-3241-0189	-0.049171224	0.1849154	-0.24876489	-0.16571753	-0.05444745	0.16233946	0.06442407	-0.24175744	0.19949539	-0.3222281	-0.09290829	-0.028917355	-0.0769003	-0.17678064	0.046299282	0.06696839	0.24683969	-0.19776154	0.09595921	0.25495338	-0.09855328	-0.26635197	-0.17780975	-0.16632876	-0.2837251	-0.20844786	-0.25547132	0.21800224	-0.16029769	0.04435926	-0.00785649	-0.081136644
0000-0003-3256-0099	0.04839016	-0.32086152	0.09791205	0.11505216	0.047656998	0.35519737	0.10949634	-0.06323628	0.094968446	-0.03106866	-0.1435932	-0.11116633	0.12764576	-0.039781213	-0.049179327	-0.10838317	-0.15289336	0.33289224	0.3155426	-0.3270421	-0.344811	0.056658875	0.19094296	-0.09165631	-0.123884395	0.06436869	-0.049308185	-0.07675605	-0.22088991	0.06703319	-0.25213614	-0.010090015
0000-0003-3257-4490	-0.11961921	0.13977706	0.17810276	0.14458984	0.28496975	0.101869196	-0.062904686	0.18011132	-0.21877813	0.08789502	-0.015031352	-0.5252921	-0.19668211	0.06214583	0.03938527	0.2353615	-0.014885764	0.15421508	-0.10784775	0.054158274	-0.24177822	-0.08004025	0.13668835	-0.23196521	-0.025971683	-0.082727395	0.10010123	-0.20810468	0.2449053	-0.15812238	0.09096047	-0.15582722
0000-0003-3271-1651	-0.21055594	0.01020972	-0.10426144	-0.022523005	-0.03860131	-0.070685185	0.13763532	-0.20122091	0.1037672	0.008959444	-0.09916328	-0.18695116	-0.25224227	-0.14150378	0.21357425	0.12719572	-0.3937688	-0.17860804	0.054581724	0.108407795	0.25598374	0.04477164	0.18164381	0.1739615	-0.20116541	-0.021752808	0.10520678	-0.004832574	0.26873174	-0.013190255	0.4498633	0.13384528
0000-0003-3276-2141	0.14498234	0.57995	0.035251267	-0.012537877	-0.08584838	-0.16549923	0.0036030002	-0.07645179	0.08728649	0.2862775	0.1471663	0.008329075	0.016222617	-0.048950642	0.022343457	0.028991008	0.110317945	-0.48843428	-0.10784381	-0.17708665	0.03374444	0.03752722	0.07807128	0.031370804	-0.30907598	0.11214489	0.16063188	0.18624781	0.016325712	-0.100221746	0.055194244	0.0037703896
0000-0003-3283-829X	-0.100693874	0.2035907	-0.0012566012	0.07787452	-0.1072233	0.37091237	0.21693552	0.021607155	0.009665708	0.089358926	-0.1416414	-0.17736629	0.28624833	-0.0054290616	0.2849222	-0.1296752	-0.1591763	0.3131745	-0.17515036	-0.124828905	0.14121473	-0.15744199	-0.27352864	-0.08474604	-0.13952595	-0.10109277	0.24724673	0.062643014	0.1863703	-0.03496192	-0.19121931	-0.20618838
0000-0003-3293-6279	-0.011835545	-0.30919158	0.0834399	0.20716828	-0.010868956	-0.019178975	0.18020932	-0.33283782	-0.06420468	-0.10631587	0.17762011	-0.22467339	0.37774947	0.046160854	-0.13067734	-0.03769674	0.025993861	0.38347578	0.2992523	-0.2967545	0.047036484	-0.017045021	0.10630944	-0.13439839	-0.06464207	-0.036099687	-0.1126855	-0.039741386	-0.15199181	-0.123162724	-0.1829621	0.03382808
0000-0003-3296-5811	0.10570755	-0.0054657543	0.3449503	-0.04289636	-0.08968092	-0.03999982	-0.17559202	-0.13432942	-0.028339354	-0.16673958	-0.113743424	-0.27549055	0.09486776	0.24787939	-0.040630944	-0.18860626	0.12524368	0.032589484	0.11374998	0.06454596	0.05488259	-0.48547608	0.200997	0.19117217	-0.083377056	-0.30049813	0.09154543	-0.28715292	-0.18083735	-0.015898569	0.029294929	0.11376033
0000-0003-3307-5386	-0.0397152	0.040086407	-0.09683503	0.069535725	-0.28106433	0.17912363	0.1677726	-0.122406624	-0.092251465	0.22848205	-0.030910166	0.07290724	-0.028560577	0.18854326	0.06457088	0.16822028	-0.22385047	-0.19418919	-0.039194576	0.33434424	-0.25433543	0.057434853	-0.090088524	0.208102	0.41389748	-0.27595332	0.11254824	0.17196628	-0.23030825	0.16095288	-0.016994236	0.0555669
0000-0003-3317-1191	0.2628338	-0.10475499	-0.08101574	0.01975146	0.04304797	0.31940642	-0.33062938	0.17662546	-0.15531644	-0.16680156	-0.08841763	-0.26988944	-0.2292057	-0.039452314	0.10645928	0.1380133	-0.2695909	0.1930764	0.15407921	0.22748771	-0.14325173	-0.037263773	0.21010928	-0.23439553	-0.017870711	0.042489532	-0.024493802	-0.27694073	0.05163395	0.028308474	0.23373172	-0.08697532
0000-0003-3321-7583	0.11597986	-0.088591166	0.018300788	0.050236054	0.26844537	-0.39806882	0.083715364	-0.06316043	0.19972743	-0.18231595	0.076168664	-0.05651577	-0.000103988314	-0.32848823	-0.09060833	-0.08396151	0.46292952	-0.14794351	-0.14327006	0.009982779	0.13254097	0.048562195	-0.008339243	-0.11744371	0.024717087	0.21844685	0.2128577	0.1266773	-0.13071045	0.29603353	0.14618246	-0.051497396
0000-0003-3330-0977	0.10202711	0.38114598	-0.10708163	-0.018571705	-0.14153007	-0.24642637	-0.022490101	-0.21213542	0.18913285	0.22139926	-0.017281521	0.2132995	0.10848731	0.122522	0.114314295	-0.25010806	0.055520177	-0.22350927	-0.19235148	-0.12004941	-0.03768882	-0.082656495	-0.23751111	0.15553151	0.18153581	0.20151153	-0.2529022	0.15206996	-0.2825916	0.15870684	-0.06808134	-0.09810378
0000-0003-3332-4493	0.023817133	-0.100623526	0.071650684	0.018063417	0.23324424	0.012938172	-0.2030402	-0.15519641	-0.03181873	-0.16565917	0.065453194	-0.0080435155	0.01841908	0.23371533	0.13794388	0.14965339	0.27136543	0.0059592407	0.1609423	0.29818007	-0.024427053	-0.110988244	-0.39543092	0.06913194	-0.12220746	0.3172016	0.18034121	-0.29465654	0.2166035	0.20971577	0.14290391	-0.16128014
0000-0003-3332-9294	-0.041308258	-0.17373307	0.02826084	-0.17369407	-0.20410459	-0.070555	0.26310158	0.19297034	-0.41355518	-0.06068379	-0.30176392	0.06233527	-0.042631093	0.0955223	0.12193837	-0.1283516	-0.10751897	-0.15663151	0.046953145	0.20548192	0.2517138	0.03487566	-0.16133541	-0.21955848	0.14766657	-0.2757934	0.042013634	0.034587074	0.31790328	0.18294005	0.11148204	0.07060117
0000-0003-3346-7523	-0.19348083	0.5456136	0.06195381	-0.15926544	-0.19908474	-0.12645037	0.102202006	0.20261082	0.10529675	0.0646307	0.05614778	0.17403291	-0.13381828	-0.13354792	0.11441021	-0.018461248	-0.054591518	-0.2722828	0.19603369	0.14941278	-0.049113628	0.10195799	0.12947313	0.113000356	-0.066142544	0.2168935	-0.110200465	-0.11936183	-0.023561552	0.27545193	0.2096024	0.22866513
0000-0003-3381-8477	-0.14714009	-0.029155971	-0.1567437	-0.05875525	0.013303477	0.5188596	-0.04349101	-0.16128618	0.047300518	0.14033052	0.10519529	0.10813581	0.3697543	-0.11846661	-0.17649814	-0.19506033	-0.29535484	-0.22401214	-0.2274184	-0.04146756	-0.17302424	-0.19602217	-0.2085112	-0.05979532	0.17348507	-0.13854946	-0.12081439	-0.0008172688	-0.022713954	-0.07226268	-0.009955526	0.10744354
0000-0003-3401-4884	-0.26177007	0.13521127	0.049218256	0.051629547	0.009023479	-0.063112386	0.32043052	0.0077038617	-0.028959682	0.12234358	-0.29456872	-0.32789493	-0.23791127	0.12747101	-0.034145746	-0.17368872	-0.035233244	0.18478629	0.12982701	-0.19873284	0.069392815	0.023971707	0.202122	-0.2105398	0.0038772179	-0.0038776184	-0.15394361	0.11247179	0.3862941	-0.12147596	-0.24164185	-0.21441564
0000-0003-3416-1198	0.07265239	0.0849801	0.14873876	-0.06281918	0.14241853	0.12346936	0.1957228	0.17029333	0.17149521	0.010319967	-0.16287991	-0.0282056	0.19354504	-0.17741406	0.20884545	-0.28419358	-0.28377095	-0.09537307	-0.011208421	-0.44730356	0.16653359	-0.23950377	-0.04194564	0.104774274	-0.04565096	-0.15302114	-0.1968709	-0.30348933	0.1515975	0.1712635	0.011371764	-0.109409
0000-0003-3430-0901	-0.019916954	-0.44798124	0.09646803	-0.26022848	-0.1468642	0.11880471	0.055892143	-0.10220081	0.028686125	-0.21183105	-0.13190217	-0.024596598	-0.22514	0.16653453	-0.17666027	0.23850495	0.2777646	-0.17423832	0.22638531	0.112321734	-0.117710605	-0.025721313	-0.046244483	-0.29455167	0.05383006	-0.1635268	0.05245856	0.078409895	0.09266248	-0.13534883	0.21372229	-0.23771857
0000-0003-3447-5357	0.09352671	-0.30469912	0.067393176	-0.07649701	0.077760644	-0.19101454	-0.013022091	0.06497289	-0.07480238	0.042412505	0.08485442	-0.16425651	-0.20738028	0.18730457	-0.094102845	0.032378443	0.08612202	0.32315534	0.1793159	-0.1116666	0.39380974	0.12308996	0.09348364	0.2775389	-0.27276272	-0.10662299	-0.065479726	-0.34286687	0.08118459	0.28654212	-0.011241135	0.051132787
0000-0003-3448-291X	0.24692892	-0.12553409	-0.20140195	0.014675155	0.23173447	0.20477659	-0.002800102	0.31519577	-0.27148667	0.19979858	-0.03298079	-0.27335662	0.093549445	0.2444809	-0.031706143	-0.23128405	0.26145667	0.021135423	0.12910505	-0.022795865	0.08298501	-0.05748995	-0.019963486	0.11699318	-0.19445726	0.324711	0.025823109	0.028947597	-0.018319122	-0.08071418	-0.19623935	-0.27323285
0000-0003-3457-2755	-0.34094954	-0.1307775	-0.3275427	-0.13607474	0.4278853	0.05172494	0.17541347	0.22948842	-0.09139918	0.07497741	-0.23983392	-0.32838178	-0.15081228	-0.13355954	-0.12288661	0.08413465	-0.053111266	0.03893328	-0.01102096	0.16163495	-0.24065585	-0.096953124	-0.15264547	-0.1605297	0.09947546	0.12693208	0.06138929	-0.05536588	-0.1729575	0.043494772	0.017851973	0.1327555
0000-0003-3468-6517	0.010930601	-0.03706415	-0.09987613	0.21797961	-0.06251197	0.19405662	-0.2470313	0.26110485	-0.08814612	-0.08437262	-0.34944788	-0.30317646	0.10439851	-0.2133917	-0.112821676	0.08378437	-0.10202588	-0.17471977	0.05161794	-0.0065929336	-0.13980839	0.2968557	0.22809069	-0.28079984	-0.068433195	-0.23817782	-0.101868786	-0.058976907	0.0960624	-0.103037484	-0.15707502	-0.25134948
0000-0003-3471-4397	-0.00827869	-0.17685764	0.2608541	0.08092976	0.0775922	0.09144075	-0.14951877	0.20133233	-0.31306812	0.24278939	0.13754834	-0.27770838	0.20257977	0.042638008	0.19132477	-0.03038706	0.051187627	0.2496747	-0.28805673	-0.259856	-0.15960309	-0.01188013	0.04810842	-0.37802213	0.059683923	0.11225516	0.22018468	-0.13418303	0.008336319	-0.034807812	0.1127629	-0.021587532
0000-0003-3473-8962	0.06871641	0.21705735	-0.017549789	-0.033462398	0.066518135	-0.33161858	0.040593337	0.100354426	0.3915461	0.21634582	0.07450896	0.009772819	-0.20805316	-0.15197732	-0.020692108	-0.25664213	-0.04198087	-0.16482925	-0.1143828	-0.3115539	0.1232822	0.32760498	-0.04875951	0.16993423	-0.0935245	0.3778937	-0.030616257	-0.13156092	-0.073817104	0.075220846	0.073190376	0.055375945
0000-0003-3508-602X	0.053065393	0.12262089	-0.1488006	-0.28777638	-0.013128352	0.25400284	-0.26739043	-0.097810864	0.101621225	-0.28929564	-0.056158897	-0.06681076	-0.19688594	-0.21528104	-0.11346231	-0.14069107	-0.14075483	-0.4428767	-0.11840479	0.0131997205	-0.08468133	-0.09405478	-0.25279897	0.16564825	-0.02291166	0.24820663	0.027533839	0.019433778	-0.12082899	0.022057053	0.30154574	0.07232164
0000-0003-3508-6599	-0.131896	-0.23828252	-0.24518931	-0.091237605	-0.072205335	0.3263066	-0.21161242	0.06958721	-0.08510636	0.28801906	0.07921941	0.0045912582	0.09136062	-0.023254367	-0.1847861	0.15584639	-0.1424361	-0.22796871	-0.11676814	0.055914056	-0.20062606	0.01877846	-0.26051542	-0.26518682	0.090450846	0.230536	-0.3990284	-0.029959356	-0.17298007	-0.07851423	0.014764789	0.08177328
0000-0003-3513-2428	-0.06505716	0.14290003	-0.20180818	0.19084804	0.19465369	0.3225714	-0.1506008	-0.026158242	-0.27974084	0.06355252	0.047842994	0.023815125	0.3422193	0.11062284	-0.064900324	0.09888791	-0.002254703	-0.24458274	0.12626101	0.071994826	-0.19795829	0.22149198	-0.22310911	0.031504896	-0.16953565	0.1399648	-0.17270589	-0.16342899	-0.24316625	0.1562503	0.28636685	0.118371844
0000-0003-3520-6407	-0.038987864	-0.055329513	0.21463437	0.037231453	-0.15469913	-0.09810043	-0.017881973	0.19001846	-0.1150061	-0.02054164	0.14087768	-0.2534569	-0.24331687	0.42252398	-0.21317142	0.145862	-0.02105821	0.024055671	-0.09674582	0.030679047	0.11245011	-0.14986634	0.1712431	0.24023335	-0.106124796	0.1174998	-0.088348344	0.12063407	0.42381546	0.039767332	0.086245865	0.32599086
0000-0003-3522-4939	-0.038724817	-0.3667395	-0.09533964	-0.026833413	0.2560163	0.13603413	0.12697299	0.31365854	-0.15979975	0.06074894	-0.07190398	-0.243737	-0.036512736	0.08336299	0.1829826	0.06290855	-0.15703289	-0.010546315	0.3407011	-0.09944602	0.21555074	-0.0028047364	-0.15932292	0.11596957	0.16443372	0.25075322	0.2694718	0.038905937	-0.22755292	-0.049623877	0.15525284	-0.19412057
0000-0003-3529-5681	0.24583922	0.101021074	-0.058373556	0.13563718	-0.113338135	0.37409306	-0.22466786	0.22134346	0.16679756	-0.001202261	0.120038815	-0.03183095	0.26281387	-0.0668252	-0.070071645	0.013238755	-0.22737962	-0.11923293	-0.117332414	0.09252728	-0.0715827	-0.31428406	0.115810126	-0.31323725	0.04071036	-0.22235058	0.0062248143	0.20300135	-0.187076	0.018577263	0.1865541	-0.25934815
0000-0003-3533-5786	-0.075818755	-0.24417737	0.046144754	0.115869336	-0.15717311	-0.1995004	0.30942157	-0.097229704	-0.20163912	-0.26011544	0.044514097	0.13283826	0.24107498	-0.10722848	-0.34421694	-0.008878315	0.12774704	-0.23343876	0.18277672	-0.28478485	-0.069426104	-0.07230634	-0.06352056	0.030917667	0.06281023	-0.08176748	-0.31036416	-0.052178204	0.23003757	-0.15613317	-0.21117078	0.036369517
0000-0003-3538-3550	0.26012677	-0.08700763	0.43390337	0.043984618	-0.08674325	0.14390852	-0.17678732	0.18159541	-0.056424703	0.21332103	-0.0093301525	-0.018942112	0.06846706	-0.24629368	0.22487238	-0.20599052	-0.18906617	0.13234636	0.17427684	-0.25427732	-0.39842185	0.101911046	0.17994544	-0.062236745	0.13496527	-0.06309221	0.15119173	-0.15686534	0.10426125	-0.0050287624	-0.019494025	0.00077001064
0000-0003-3554-385X	0.19597992	-0.08061409	0.09478449	-0.05079246	-0.09826354	-0.3569635	0.102120005	-0.09208908	0.19080621	0.09529727	0.0932617	0.31143248	-0.19508636	-0.0032831824	0.15009557	0.14198211	-0.33316872	-0.27337	-0.35416877	0.1453161	-0.11510459	-0.10704028	0.14942284	0.10051684	-0.13027322	0.20317991	0.1095039	-0.03370618	-0.03974745	-0.12674871	-0.18584703	-0.20645006
0000-0003-3567-9060	-0.033668905	-0.14456731	-0.047180213	0.1397386	0.0252837	-0.2970555	0.3249563	-0.032463234	-0.056628525	0.024704263	0.32229945	-0.1603057	-0.15294161	0.08558684	-0.25355086	0.22296649	0.03757604	0.17740016	-0.10343386	-0.18615705	-0.18473803	-0.31904227	-0.21439733	-0.14250842	0.21751228	0.1385961	-0.054386213	-0.25927863	0.07622634	0.19697295	0.102787994	0.1013401
0000-0003-3573-5229	-0.05228852	0.027410682	-0.09835266	-0.023780055	0.42698705	0.26547417	-0.09259207	0.29069453	-0.19382311	-0.0540266	-0.044261947	-0.4964789	-0.0147863375	-0.06275148	0.10056898	0.08327266	-0.19828938	-0.029763795	0.2918573	-0.11935665	0.054083038	-0.044571202	-0.057363134	-0.19079374	-0.06339155	0.15025328	-0.14716506	0.08288925	0.155202	0.22370471	-0.097364485	-0.08540607
0000-0003-3577-8667	-0.23573756	0.018329805	0.16543755	-0.20036535	-0.33292845	-0.0357961	0.15260081	-0.058950715	0.057580795	0.20553213	-0.14033628	-0.06396909	-0.42611697	0.2515876	0.047030903	0.032633252	-0.098982915	-0.08047388	0.09019565	-0.20643292	0.16541617	-0.19556908	0.1024676	0.17686658	-0.19745393	-0.2148631	-0.27258822	0.08409448	0.26270285	0.04902214	0.038045187	-0.07993827
0000-0003-3578-8339	-0.012307992	0.08995186	-0.35613418	0.067724966	-0.38932657	-0.08043291	0.22722457	-0.022343326	0.010991744	-0.0034852372	-0.19323142	0.41877624	-0.32396096	-0.06488981	0.114853226	-0.16722997	0.04347222	0.05522035	0.028202595	0.13528867	-0.07009304	0.04965334	0.051559217	-0.2603528	0.2287132	-0.18922976	0.16515571	0.049292956	-0.15556867	-0.0115134735	0.04356289	0.2027032
0000-0003-3580-5979	0.13528514	0.009210027	0.059321348	-0.1494019	0.0025784997	-0.09220283	0.119966984	-0.111089624	-0.08739368	0.042057708	0.039131947	-0.33065283	-0.037942532	0.04679146	0.44620606	0.16792105	-0.024526285	0.38273627	-0.09880592	0.14232002	-0.20594452	-0.017749107	0.23426707	0.28487632	-0.119616136	-0.3017585	-0.13183387	-0.17674488	0.13588542	0.0927859	-0.09152538	0.15501861
0000-0003-3589-1053	0.09611198	0.044448312	-0.15087926	-0.017467223	0.089872904	0.23819828	-0.307325	-0.16492212	-0.28256303	0.082716614	-0.055870067	0.00530035	0.05354012	0.12115335	-0.0464532	-0.114018336	0.51364034	-0.09076679	0.05247858	-0.08662596	0.15840685	0.14839353	-0.0022669183	0.14966486	0.35482097	-0.018208073	-0.38614136	-0.14530444	-0.0019329578	0.046028472	0.0644696	0.04635917
0000-0003-3596-059X	0.10216418	-0.27668697	0.16641167	0.038558263	0.31666428	0.26950905	-0.16491158	0.15336126	-0.17364883	-0.15748997	-0.226505	-0.04627727	0.14930885	0.061722856	-0.26339412	0.16206548	-0.071278065	0.06874472	0.044241685	-0.24845903	-0.15592746	0.11649439	0.14876947	0.120434806	-0.0003211347	0.12094218	0.17416796	-0.079867244	-0.3607214	-0.03188439	-0.30147257	-0.09312655
0000-0003-3610-8155	0.32932585	0.0030385116	-0.32486403	-0.19822267	-0.0034521169	0.08281359	-0.2141727	-0.10442967	-0.03650075	-0.0364658	-0.096997716	-0.015809478	0.15379561	-0.27529773	-0.1141063	-0.110367075	-0.083969295	0.18421447	0.23424205	0.00848091	-0.1068524	-0.04018355	-0.13047765	-0.02118351	-0.14215694	-0.37197572	-0.08668086	0.036842242	0.49147138	0.038443718	-0.05277045	0.0800857
0000-0003-3625-1357	0.11425042	0.38492268	0.08419789	0.01851321	-0.017829778	0.1671002	-0.23066036	-0.34886894	0.14493182	-0.07929714	-0.019955896	0.25603834	0.26837018	-0.13767576	0.19478905	-0.040802862	-0.22964531	-0.31281903	-0.2773152	0.023972638	0.03516556	0.0032581352	0.06332977	0.12625253	-0.060451135	0.09561996	0.32020426	0.07164204	0.08691293	0.011300805	-0.13199046	-0.09762607
0000-0003-3628-5311	0.02003878	-0.11303633	0.13960294	-0.1040596	-0.031930257	0.12145962	-0.15232143	0.05847006	-0.08176492	-0.19409856	-0.1135679	-0.1717571	-0.3177125	0.14259028	0.07358828	0.018975465	-0.1441432	-0.014724228	-0.11804979	0.09445894	-0.19199479	-0.14265533	-0.29893747	-0.21406652	0.30806133	0.19471249	-0.16022843	-0.31707078	-0.20909578	-0.28091243	0.2358535	-0.1636203
0000-0003-3628-6891	0.29185972	0.054787576	-0.21077298	-0.013827384	-0.08314472	0.24661107	-0.0921332	-0.049124137	-0.18104455	-0.095771804	-0.45526254	0.16506505	0.059675086	-0.030062307	-0.26245943	0.14017655	0.25470203	0.08752422	-0.17688037	-0.13244045	0.05078448	0.09409451	-0.23251545	-0.04678854	-0.23952472	-0.15753989	-0.18450223	0.16504379	0.05957603	-0.267328	-0.10600755	0.018416435
0000-0003-3645-6264	0.039593242	-0.048744377	-0.100765765	0.17471242	0.0018855158	0.017246597	-0.08738661	0.053370208	-0.059603687	0.02015035	-0.11712464	-0.23630023	0.331776	-0.09246877	0.16752577	0.030674638	-0.42027125	-0.00737978	-0.2626196	-0.3510904	0.0032483023	0.11485505	-0.21437801	0.1591679	0.33796534	-0.08584767	0.1334934	-0.25498018	-0.051163528	0.10708712	-0.09154175	-0.20771335
0000-0003-3656-0504	-0.0009399479	0.13602404	-0.06346383	0.11356983	-0.19958225	-0.27082282	0.08410921	-0.18708102	0.094386965	0.2759657	0.010649102	0.335337	-0.21459824	0.13519384	0.05811614	-0.23478925	-0.32322776	-0.19851996	-0.30927208	0.10275031	-0.10097652	-0.25714365	-0.11065281	0.075273484	-0.21597011	-0.1236554	-0.054803573	-0.119566105	0.18394172	-0.05331134	0.13614126	0.10044467
0000-0003-3656-4257	-0.06906381	-0.1709056	-0.05665462	-0.13928983	0.16078307	0.12675427	0.042759888	-0.13635474	0.1294128	-0.05951654	0.1901048	-0.009576731	0.17891519	0.35286748	0.26064536	-0.18266843	-0.371478	0.037086274	-0.24668738	-0.33410403	0.10510232	-0.31442457	-0.2304266	0.08645975	-0.010627932	-0.0034723403	0.18449834	-0.091719285	-0.0628794	0.17735694	0.06813314	0.041940764
0000-0003-3669-9880	0.06285989	0.38185602	0.0758885	0.11459598	-0.2641351	-0.060371608	-0.28082266	-0.02549406	-0.0048975246	-0.066461384	-0.1059471	0.23988247	-0.1149586	-0.13017944	-0.19733143	-0.099767655	0.10340233	0.07883793	-0.03241531	0.25545132	-0.37899038	-0.04562638	-0.099807866	-0.15865965	-0.101413496	0.19506152	0.0017400805	0.14473407	-0.16650659	-0.32071373	0.14353111	-0.2040217
0000-0003-3673-3938	-0.2818903	0.08362496	-0.1745589	-0.18619406	-0.047964692	0.27522764	-0.08666393	0.14874017	-0.0938106	-0.058692977	0.23176245	-0.10233322	0.12009937	-0.07263006	-0.29968986	0.25539932	-0.01963964	-0.044323754	0.29630426	0.11507974	0.017860021	0.2472973	-0.01883981	0.029274141	0.004748095	-0.16291046	0.28320396	0.29419997	-0.14124735	-0.27112234	-0.10787608	-0.15829533
